transaction_id	merchant_id	customer_id	year_month	transaction_date	original_currency	payment_method	status	amount_EUR	fee_EUR	net_amount_EUR
TXN004722	M0170	C00625	2025-01	2025-01-08 09:59:00	EUR	QR CODE	COMPLETED	2374.81	41.56	2333.25
TXN004723	M0158	C00448	2025-03	2025-03-20 07:05:00	GBP	APPLE PAY	COMPLETED	1733.39	30.33	1703.06
TXN004725	M0195	C00979	2024-08	2024-08-29 17:36:00	BGN	GOOGLE PAY	COMPLETED	1029.5	18.02	1011.48
TXN004727	M0047	C00791	2024-07	2024-07-09 18:50:00	BGN	CONTACTLESS	COMPLETED	1010.94	17.69	993.25
TXN004729	M0059	C00397	2026-02	2026-02-23 22:35:00	BGN	CARD	COMPLETED	989.06	17.31	971.76
TXN004730	M0053	C00534	2026-01	2026-01-29 13:31:00	GBP	GOOGLE PAY	COMPLETED	1997.54	34.96	1962.58
TXN004731	M0129	C00599	2025-02	2025-02-17 01:59:00	GBP	APPLE PAY	COMPLETED	569.26	9.96	559.3
TXN004732	M0173	C00939	2025-08	2025-08-26 14:42:00	GBP	GOOGLE PAY	COMPLETED	866.39	15.16	851.23
TXN004734	M0102	C00617	2025-05	2025-05-28 20:27:00	GBP	CONTACTLESS	COMPLETED	568.34	9.95	558.39
TXN004735	M0107	C00262	2024-12	2024-12-06 05:29:00	GBP	APPLE PAY	COMPLETED	81.96	1.44	80.52
TXN004736	M0050	C00090	2024-10	2024-10-24 08:11:00	BGN	QR CODE	COMPLETED	55.31	0.97	54.34
TXN004739	M0088	C00901	2025-06	2025-06-11 11:40:00	BGN	APPLE PAY	COMPLETED	130.61	2.29	128.33
TXN004740	M0013	C00191	2024-12	2024-12-24 02:40:00	EUR	QR CODE	COMPLETED	659.62	11.54	648.08
TXN004741	M0129	C00875	2025-06	2025-06-15 13:26:00	GBP	QR CODE	COMPLETED	1551.04	27.14	1523.9
TXN004742	M0178	C00002	2024-06	2024-06-26 08:08:00	GBP	CARD	COMPLETED	454.06	7.95	446.12
TXN004743	M0191	C00040	2026-02	2026-02-25 19:04:00	GBP	CONTACTLESS	COMPLETED	1611.14	28.19	1582.94
TXN004744	M0033	C00859	2025-05	2025-05-01 02:33:00	BGN	APPLE PAY	COMPLETED	342.58	6.0	336.58
TXN004745	M0149	C00868	2026-02	2026-02-20 13:23:00	EUR	GOOGLE PAY	COMPLETED	1546.29	27.06	1519.23
TXN004746	M0005	C00981	2025-06	2025-06-02 05:22:00	EUR	APPLE PAY	COMPLETED	1542.01	26.99	1515.02
TXN004747	M0056	C00889	2024-08	2024-08-25 16:52:00	EUR	GOOGLE PAY	COMPLETED	486.37	8.51	477.86
TXN004748	M0123	C00439	2025-07	2025-07-26 23:46:00	EUR	CARD	COMPLETED	917.29	16.05	901.24
TXN004749	M0153	C00412	2025-11	2025-11-08 04:57:00	BGN	QR CODE	COMPLETED	1137.07	19.9	1117.18
TXN004751	M0062	C00130	2025-09	2025-09-11 04:02:00	GBP	APPLE PAY	COMPLETED	623.18	10.9	612.28
TXN004752	M0064	C00877	2024-10	2024-10-24 05:26:00	EUR	CONTACTLESS	COMPLETED	1063.9	18.62	1045.28
TXN004754	M0108	C00154	2025-08	2025-08-06 04:16:00	GBP	GOOGLE PAY	COMPLETED	983.88	17.22	966.66
TXN004757	M0141	C00980	2026-02	2026-02-17 01:27:00	EUR	CARD	COMPLETED	1448.67	25.35	1423.32
TXN004758	M0046	C00891	2023-05	2023-05-24 22:33:00	BGN	QR CODE	COMPLETED	117.88	2.06	115.82
TXN004758	M0046	C00891	2023-05	2023-05-24 22:33:00	BGN	QR CODE	COMPLETED	117.88	2.06	115.82
TXN004759	M0052	C00823	2024-03	2024-03-20 07:23:00	EUR	CONTACTLESS	COMPLETED	1999.1	34.98	1964.12
TXN004760	M0005	C00718	2025-03	2025-03-18 11:17:00	GBP	CARD	COMPLETED	1133.82	19.85	1113.98
TXN004761	M0108	C00304	2024-05	2024-05-20 15:52:00	EUR	CONTACTLESS	COMPLETED	142.52	2.49	140.03
TXN004762	M0028	C00700	2026-03	2026-03-14 07:02:00	GBP	GOOGLE PAY	COMPLETED	322.58	5.65	316.93
TXN004763	M0192	C00114	2025-09	2025-09-14 10:40:00	BGN	CARD	COMPLETED	1187.4	20.78	1166.62
TXN004764	M0037	C00067	2024-12	2024-12-07 09:04:00	GBP	APPLE PAY	COMPLETED	1877.3	32.85	1844.45
TXN004765	M0140	C00227	2025-08	2025-08-09 01:49:00	EUR	APPLE PAY	COMPLETED	791.87	13.86	778.01
TXN004766	M0101	C00783	2025-04	2025-04-12 23:15:00	EUR	CARD	COMPLETED	562.62	9.85	552.77
TXN004767	M0081	C00477	2024-10	2024-10-28 22:49:00	BGN	CARD	COMPLETED	471.59	8.25	463.34
TXN004772	M0028	C00619	2025-10	2025-10-13 12:38:00	EUR	GOOGLE PAY	COMPLETED	1112.51	19.47	1093.04
TXN004773	M0190	C00719	2025-06	2025-06-14 22:49:00	EUR	CARD	COMPLETED	1408.1	24.64	1383.46
TXN004774	M0176	C00794	2025-02	2025-02-24 23:23:00	GBP	QR CODE	COMPLETED	1908.58	33.4	1875.18
TXN004775	M0197	C00603	2025-10	2025-10-12 06:15:00	EUR	GOOGLE PAY	COMPLETED	1794.39	31.4	1762.99
TXN004776	M0074	C00264	2025-11	2025-11-20 15:01:00	BGN	APPLE PAY	COMPLETED	664.19	11.62	652.57
TXN004777	M0012	C00951	2025-07	2025-07-04 11:45:00	GBP	CONTACTLESS	COMPLETED	1563.06	27.36	1535.71
TXN004778	M0190	C00022	2025-09	2025-09-22 18:12:00	BGN	GOOGLE PAY	COMPLETED	1190.64	20.84	1169.81
TXN004779	M0098	C00013	2025-05	2025-05-26 00:36:00	GBP	QR CODE	COMPLETED	567.95	9.94	558.01
TXN004780	M0166	C00461	2024-04	2024-04-20 13:09:00	EUR	QR CODE	COMPLETED	1632.25	28.56	1603.69
TXN004783	M0007	C00604	2025-04	2025-04-23 13:53:00	GBP	QR CODE	COMPLETED	9.23	0.16	9.07
TXN004784	M0001	C00202	2026-03	2026-03-09 02:41:00	EUR	GOOGLE PAY	COMPLETED	1169.72	20.47	1149.25
TXN004785	M0177	C00865	2025-07	2025-07-02 21:10:00	BGN	QR CODE	COMPLETED	674.73	11.81	662.93
TXN004786	M0119	C00285	2025-11	2025-11-05 15:54:00	BGN	QR CODE	COMPLETED	634.35	11.1	623.25
TXN004788	M0086	C00411	2025-09	2025-09-10 20:41:00	GBP	GOOGLE PAY	COMPLETED	1695.68	29.67	1666.01
TXN004790	M0176	C00887	2023-11	2023-11-01 18:52:00	EUR	CONTACTLESS	COMPLETED	420.18	7.35	412.83
TXN004792	M0073	C00508	2025-09	2025-09-16 21:39:00	GBP	CARD	COMPLETED	384.99	6.74	378.25
TXN004793	M0109	C00427	2025-12	2025-12-03 23:17:00	BGN	GOOGLE PAY	COMPLETED	1124.09	19.67	1104.42
TXN004794	M0049	C00502	2024-09	2024-09-30 17:07:00	BGN	GOOGLE PAY	COMPLETED	704.88	12.34	692.55
TXN004795	M0068	C00383	2025-05	2025-05-29 14:18:00	BGN	QR CODE	COMPLETED	638.65	11.18	627.47
TXN004796	M0171	C00241	2025-01	2025-01-11 10:41:00	GBP	GOOGLE PAY	COMPLETED	1185.54	20.75	1164.79
TXN004797	M0155	C00149	2025-06	2025-06-29 18:30:00	EUR	CARD	COMPLETED	1879.94	32.9	1847.04
TXN004798	M0157	C00656	2024-12	2024-12-26 01:44:00	BGN	CARD	COMPLETED	486.49	8.51	477.97
TXN004799	M0039	C00986	2024-07	2024-07-31 15:07:00	BGN	QR CODE	COMPLETED	738.51	12.93	725.59
TXN004800	M0049	C00079	2024-04	2024-04-27 11:15:00	EUR	QR CODE	COMPLETED	1696.41	29.69	1666.72
TXN004801	M0123	C00136	2025-04	2025-04-28 06:02:00	BGN	GOOGLE PAY	COMPLETED	411.11	7.19	403.91
TXN004802	M0096	C00707	2025-04	2025-04-06 07:21:00	EUR	CARD	COMPLETED	2108.15	36.89	2071.26
TXN004804	M0032	C00681	2023-09	2023-09-11 05:35:00	BGN	CONTACTLESS	COMPLETED	202.58	3.54	199.04
TXN004805	M0075	C00170	2026-02	2026-02-09 11:07:00	EUR	CONTACTLESS	COMPLETED	1131.51	19.8	1111.71
TXN004806	M0149	C00344	2024-06	2024-06-05 02:28:00	EUR	CONTACTLESS	COMPLETED	1612.86	28.23	1584.63
TXN004808	M0081	C00800	2024-05	2024-05-21 15:44:00	BGN	CARD	COMPLETED	844.29	14.78	829.52
TXN004809	M0118	C00217	2024-08	2024-08-16 06:04:00	GBP	APPLE PAY	COMPLETED	1996.59	34.94	1961.65
TXN004810	M0053	C00707	2025-02	2025-02-25 07:32:00	GBP	GOOGLE PAY	COMPLETED	1978.03	34.61	1943.41
TXN004811	M0091	C00052	2024-11	2024-11-04 18:09:00	BGN	APPLE PAY	COMPLETED	1150.47	20.13	1130.33
TXN004812	M0132	C00876	2023-07	2023-07-10 23:50:00	GBP	GOOGLE PAY	COMPLETED	403.89	7.06	396.82
TXN004813	M0165	C00205	2025-04	2025-04-03 13:11:00	BGN	CARD	COMPLETED	1127.65	19.74	1107.91
TXN004814	M0105	C00005	2026-02	2026-02-02 12:56:00	BGN	QR CODE	COMPLETED	1057.06	18.5	1038.56
TXN004815	M0081	C00793	2024-05	2024-05-20 00:25:00	BGN	APPLE PAY	COMPLETED	732.51	12.82	719.69
TXN004816	M0069	C00150	2024-05	2024-05-31 01:50:00	GBP	QR CODE	COMPLETED	1555.65	27.22	1528.43
TXN004818	M0028	C00426	2026-03	2026-03-07 02:32:00	BGN	QR CODE	COMPLETED	698.12	12.21	685.9
TXN004820	M0115	C00650	2024-10	2024-10-20 06:33:00	EUR	CARD	COMPLETED	768.45	13.45	755.0
TXN004821	M0023	C00470	2025-02	2025-02-18 22:31:00	GBP	GOOGLE PAY	COMPLETED	82.43	1.45	80.98
TXN004823	M0078	C00934	2025-02	2025-02-11 10:18:00	EUR	CARD	COMPLETED	1042.02	18.24	1023.78
TXN004824	M0060	C00713	2025-07	2025-07-12 22:16:00	EUR	CONTACTLESS	COMPLETED	1983.13	34.7	1948.43
TXN004827	M0067	C00052	2025-05	2025-05-24 21:03:00	EUR	QR CODE	COMPLETED	1802.55	31.54	1771.01
TXN004828	M0135	C00111	2024-01	2024-01-26 01:28:00	GBP	CONTACTLESS	COMPLETED	1240.91	21.72	1219.19
TXN004829	M0087	C00758	2023-11	2023-11-21 02:16:00	EUR	CARD	COMPLETED	1581.94	27.68	1554.26
TXN004830	M0044	C00069	2023-11	2023-11-24 09:40:00	GBP	QR CODE	COMPLETED	232.82	4.08	228.74
TXN004831	M0011	C00750	2025-09	2025-09-22 13:16:00	GBP	APPLE PAY	COMPLETED	1458.06	25.51	1432.54
TXN004832	M0032	C00749	2024-02	2024-02-18 06:43:00	EUR	CONTACTLESS	COMPLETED	494.65	8.66	485.99
TXN004833	M0133	C00442	2025-03	2025-03-29 19:51:00	BGN	APPLE PAY	COMPLETED	1177.4	20.61	1156.8
TXN004834	M0142	C00745	2024-07	2024-07-22 14:41:00	GBP	QR CODE	COMPLETED	1307.55	22.88	1284.67
TXN004835	M0044	C00312	2025-01	2025-01-07 01:45:00	BGN	CONTACTLESS	COMPLETED	421.65	7.38	414.27
TXN004836	M0044	C00667	2023-09	2023-09-03 18:55:00	GBP	CONTACTLESS	COMPLETED	249.77	4.37	245.4
TXN004837	M0147	C00770	2025-07	2025-07-15 16:07:00	EUR	CONTACTLESS	COMPLETED	727.26	12.73	714.53
TXN004839	M0031	C00124	2025-01	2025-01-09 05:26:00	EUR	CARD	COMPLETED	805.31	14.09	791.22
TXN004840	M0028	C00924	2025-10	2025-10-06 09:56:00	BGN	APPLE PAY	COMPLETED	56.14	0.98	55.15
TXN004841	M0180	C00534	2025-06	2025-06-12 13:39:00	GBP	GOOGLE PAY	COMPLETED	2138.71	37.43	2101.29
TXN004842	M0094	C00192	2024-11	2024-11-04 17:04:00	BGN	CARD	COMPLETED	883.71	15.47	868.24
TXN004846	M0133	C00899	2025-02	2025-02-04 04:13:00	BGN	CONTACTLESS	COMPLETED	131.97	2.31	129.66
TXN004847	M0061	C00013	2025-05	2025-05-04 05:34:00	BGN	CONTACTLESS	COMPLETED	321.42	5.62	315.8
TXN004848	M0038	C00403	2025-09	2025-09-24 23:58:00	GBP	CARD	COMPLETED	553.9	9.69	544.21
TXN004849	M0162	C00960	2024-12	2024-12-15 05:00:00	GBP	CONTACTLESS	COMPLETED	2181.28	38.17	2143.11
TXN004850	M0062	C00486	2024-11	2024-11-10 13:28:00	GBP	CARD	COMPLETED	1713.89	29.99	1683.89
TXN004851	M0080	C00650	2024-09	2024-09-05 19:58:00	BGN	QR CODE	COMPLETED	935.69	16.38	919.31
TXN004854	M0011	C00705	2026-01	2026-01-14 20:21:00	EUR	CARD	COMPLETED	448.25	7.84	440.41
TXN004855	M0062	C00875	2025-09	2025-09-09 06:44:00	EUR	CARD	COMPLETED	91.9	1.61	90.29
TXN004857	M0036	C00067	2024-12	2024-12-15 08:11:00	GBP	QR CODE	COMPLETED	948.87	16.61	932.26
TXN004859	M0149	C00106	2025-05	2025-05-09 10:44:00	BGN	CONTACTLESS	COMPLETED	237.88	4.16	233.72
TXN004860	M0131	C00171	2024-11	2024-11-15 12:41:00	GBP	QR CODE	COMPLETED	412.41	7.22	405.19
TXN004862	M0047	C00667	2025-12	2025-12-15 07:22:00	EUR	CARD	COMPLETED	2259.71	39.54	2220.17
TXN004863	M0134	C00083	2026-03	2026-03-09 19:23:00	BGN	GOOGLE PAY	COMPLETED	740.41	12.96	727.45
TXN004864	M0175	C00327	2025-05	2025-05-03 18:11:00	EUR	APPLE PAY	COMPLETED	1686.97	29.52	1657.45
TXN004865	M0182	C00876	2025-07	2025-07-22 23:03:00	BGN	CARD	COMPLETED	443.34	7.76	435.59
TXN004866	M0127	C00793	2024-11	2024-11-04 11:00:00	GBP	QR CODE	COMPLETED	1549.9	27.12	1522.78
TXN004868	M0097	C00073	2025-07	2025-07-04 13:45:00	EUR	QR CODE	COMPLETED	2395.58	41.92	2353.66
TXN004869	M0003	C00264	2024-07	2024-07-10 18:22:00	BGN	APPLE PAY	COMPLETED	94.45	1.65	92.8
TXN004871	M0026	C00069	2025-03	2025-03-24 06:45:00	GBP	APPLE PAY	COMPLETED	75.99	1.33	74.67
TXN004872	M0025	C00766	2025-12	2025-12-13 06:42:00	BGN	CARD	COMPLETED	880.81	15.42	865.4
TXN004873	M0007	C00882	2025-11	2025-11-04 15:19:00	GBP	CONTACTLESS	COMPLETED	743.9	13.02	730.88
TXN004878	M0021	C00638	2025-04	2025-04-21 02:56:00	BGN	QR CODE	COMPLETED	1013.22	17.73	995.49
TXN004879	M0193	C00699	2024-05	2024-05-24 11:55:00	BGN	APPLE PAY	COMPLETED	393.57	6.89	386.69
TXN004880	M0036	C00971	2024-04	2024-04-29 02:57:00	BGN	GOOGLE PAY	COMPLETED	207.17	3.63	203.54
TXN004881	M0063	C00314	2026-02	2026-02-15 15:57:00	BGN	CONTACTLESS	COMPLETED	1044.23	18.27	1025.96
TXN004882	M0062	C00247	2023-08	2023-08-26 00:34:00	EUR	GOOGLE PAY	COMPLETED	1260.91	22.07	1238.84
TXN004884	M0061	C00428	2026-01	2026-01-08 03:32:00	GBP	QR CODE	COMPLETED	1739.96	30.45	1709.51
TXN004885	M0096	C00513	2024-11	2024-11-14 21:02:00	EUR	APPLE PAY	COMPLETED	2294.44	40.15	2254.29
TXN004886	M0020	C00531	2025-06	2025-06-19 00:34:00	GBP	GOOGLE PAY	COMPLETED	192.44	3.37	189.07
TXN004887	M0017	C00812	2025-10	2025-10-08 20:35:00	BGN	CONTACTLESS	COMPLETED	602.2	10.54	591.66
TXN004888	M0048	C00937	2024-10	2024-10-28 09:36:00	EUR	CONTACTLESS	COMPLETED	1517.44	26.56	1490.88
TXN004889	M0171	C00508	2023-06	2023-06-28 00:17:00	GBP	CONTACTLESS	COMPLETED	412.53	7.22	405.31
TXN004890	M0186	C00370	2024-04	2024-04-17 09:19:00	EUR	CARD	COMPLETED	326.45	5.71	320.74
TXN004891	M0006	C00114	2024-02	2024-02-10 12:00:00	EUR	CARD	COMPLETED	166.43	2.91	163.52
TXN004892	M0061	C00311	2025-06	2025-06-21 11:21:00	EUR	CARD	COMPLETED	2400.21	42.0	2358.21
TXN004893	M0185	C00612	2026-01	2026-01-07 04:43:00	GBP	GOOGLE PAY	COMPLETED	1479.23	25.89	1453.34
TXN004894	M0194	C00800	2025-05	2025-05-22 04:42:00	EUR	QR CODE	COMPLETED	215.0	3.76	211.24
TXN004895	M0196	C00928	2025-07	2025-07-26 17:37:00	GBP	GOOGLE PAY	COMPLETED	1208.27	21.14	1187.12
TXN004897	M0119	C00546	2023-09	2023-09-01 04:50:00	BGN	CONTACTLESS	COMPLETED	273.38	4.79	268.6
TXN004898	M0158	C00519	2025-07	2025-07-23 20:40:00	GBP	CONTACTLESS	COMPLETED	1742.57	30.49	1712.08
TXN004899	M0010	C00758	2024-07	2024-07-31 11:07:00	BGN	GOOGLE PAY	COMPLETED	750.77	13.14	737.63
TXN004902	M0187	C00898	2024-06	2024-06-04 07:40:00	GBP	APPLE PAY	COMPLETED	1384.13	24.22	1359.9
TXN004903	M0131	C00553	2025-04	2025-04-08 19:12:00	BGN	APPLE PAY	COMPLETED	1159.71	20.29	1139.42
TXN004904	M0062	C00286	2025-03	2025-03-18 12:46:00	GBP	QR CODE	COMPLETED	301.67	5.28	296.4
TXN004905	M0049	C00578	2025-11	2025-11-18 07:37:00	GBP	APPLE PAY	COMPLETED	397.68	6.96	390.72
TXN004906	M0008	C00468	2025-03	2025-03-18 07:33:00	EUR	CONTACTLESS	COMPLETED	786.75	13.77	772.98
TXN004907	M0014	C00573	2025-07	2025-07-29 20:04:00	BGN	APPLE PAY	COMPLETED	981.64	17.18	964.47
TXN004908	M0048	C00357	2024-10	2024-10-24 21:57:00	BGN	APPLE PAY	COMPLETED	443.58	7.76	435.82
TXN004910	M0195	C00716	2025-05	2025-05-15 22:37:00	BGN	QR CODE	COMPLETED	866.46	15.17	851.3
TXN004911	M0138	C00920	2026-01	2026-01-24 18:59:00	BGN	CONTACTLESS	COMPLETED	1120.84	19.61	1101.22
TXN004912	M0028	C00683	2023-06	2023-06-01 23:02:00	EUR	APPLE PAY	COMPLETED	1140.19	19.95	1120.24
TXN004914	M0104	C00710	2024-04	2024-04-11 22:28:00	EUR	APPLE PAY	COMPLETED	919.23	16.09	903.14
TXN004915	M0025	C00084	2024-11	2024-11-08 22:19:00	BGN	GOOGLE PAY	COMPLETED	706.11	12.36	693.75
TXN004916	M0066	C00844	2024-12	2024-12-01 04:27:00	GBP	CARD	COMPLETED	278.32	4.87	273.45
TXN004917	M0179	C00825	2025-04	2025-04-28 18:35:00	EUR	CARD	COMPLETED	1037.53	18.16	1019.37
TXN004918	M0129	C00335	2025-06	2025-06-09 14:49:00	GBP	CARD	COMPLETED	32.23	0.57	31.66
TXN004919	M0178	C00475	2025-02	2025-02-25 21:18:00	EUR	CONTACTLESS	COMPLETED	562.26	9.84	552.42
TXN004920	M0079	C00629	2025-03	2025-03-11 21:27:00	GBP	APPLE PAY	COMPLETED	1652.86	28.92	1623.93
TXN004921	M0154	C00059	2025-08	2025-08-12 21:03:00	GBP	CONTACTLESS	COMPLETED	1635.35	28.62	1606.73
TXN004922	M0132	C00900	2026-03	2026-03-07 03:51:00	BGN	QR CODE	COMPLETED	593.84	10.39	583.44
TXN004923	M0152	C00479	2025-02	2025-02-22 08:25:00	EUR	APPLE PAY	COMPLETED	2104.1	36.82	2067.28
TXN004924	M0136	C00096	2025-02	2025-02-03 03:59:00	BGN	GOOGLE PAY	COMPLETED	1195.11	20.91	1174.2
TXN004925	M0197	C00945	2025-01	2025-01-19 07:08:00	GBP	GOOGLE PAY	COMPLETED	534.52	9.35	525.17
TXN004926	M0096	C00609	2024-11	2024-11-19 16:50:00	EUR	GOOGLE PAY	COMPLETED	313.93	5.49	308.44
TXN004927	M0015	C00278	2024-03	2024-03-08 07:17:00	EUR	CONTACTLESS	COMPLETED	606.98	10.62	596.36
TXN004929	M0054	C00159	2025-10	2025-10-12 04:20:00	EUR	CARD	COMPLETED	230.8	4.04	226.76
TXN004930	M0019	C00857	2025-05	2025-05-15 08:06:00	EUR	CONTACTLESS	COMPLETED	1593.38	27.88	1565.5
TXN004931	M0008	C00666	2025-02	2025-02-14 00:31:00	BGN	CONTACTLESS	COMPLETED	132.12	2.31	129.81
TXN004932	M0014	C00692	2024-12	2024-12-18 11:55:00	GBP	APPLE PAY	COMPLETED	283.83	4.96	278.86
TXN004933	M0042	C00969	2025-12	2025-12-08 13:50:00	EUR	APPLE PAY	COMPLETED	2318.82	40.58	2278.24
TXN004934	M0052	C00127	2024-09	2024-09-10 21:08:00	GBP	CARD	COMPLETED	689.11	12.06	677.05
TXN004935	M0176	C00319	2024-12	2024-12-16 21:48:00	GBP	CONTACTLESS	COMPLETED	1362.6	23.84	1338.75
TXN004936	M0106	C00215	2023-10	2023-10-31 17:17:00	GBP	APPLE PAY	COMPLETED	1826.82	31.97	1794.85
TXN004937	M0138	C00378	2024-03	2024-03-31 12:33:00	EUR	QR CODE	COMPLETED	320.31	5.61	314.7
TXN004938	M0028	C00991	2024-10	2024-10-01 19:37:00	EUR	CONTACTLESS	COMPLETED	2043.03	35.75	2007.28
TXN004939	M0050	C00846	2024-06	2024-06-25 06:22:00	GBP	QR CODE	COMPLETED	1212.88	21.23	1191.66
TXN004940	M0015	C00897	2026-01	2026-01-25 06:42:00	BGN	CONTACTLESS	COMPLETED	942.16	16.49	925.67
TXN004941	M0131	C00047	2024-06	2024-06-03 10:01:00	GBP	QR CODE	COMPLETED	2021.75	35.38	1986.36
TXN004942	M0023	C00302	2025-11	2025-11-03 06:23:00	EUR	APPLE PAY	COMPLETED	649.97	11.37	638.6
TXN004943	M0047	C00260	2024-12	2024-12-01 22:44:00	GBP	APPLE PAY	COMPLETED	1038.88	18.18	1020.7
TXN004944	M0145	C00438	2025-06	2025-06-06 08:50:00	GBP	CARD	COMPLETED	1282.98	22.45	1260.53
TXN004946	M0077	C00373	2025-06	2025-06-12 13:08:00	GBP	CONTACTLESS	COMPLETED	2096.38	36.68	2059.7
TXN004947	M0128	C00576	2025-09	2025-09-20 18:14:00	GBP	APPLE PAY	COMPLETED	1722.52	30.14	1692.37
TXN004948	M0168	C00908	2024-12	2024-12-13 00:37:00	GBP	CARD	COMPLETED	222.68	3.89	218.79
TXN004949	M0120	C00203	2025-02	2025-02-26 11:16:00	BGN	GOOGLE PAY	COMPLETED	1035.4	18.12	1017.28
TXN004951	M0162	C00976	2024-12	2024-12-25 14:01:00	EUR	APPLE PAY	COMPLETED	1102.3	19.29	1083.01
TXN004952	M0172	C00703	2026-01	2026-01-14 03:45:00	GBP	CARD	COMPLETED	1036.66	18.14	1018.52
TXN004953	M0056	C00697	2024-02	2024-02-17 11:03:00	BGN	QR CODE	COMPLETED	830.14	14.53	815.62
TXN004956	M0152	C00818	2025-06	2025-06-26 18:26:00	GBP	QR CODE	COMPLETED	1585.26	27.74	1557.52
TXN004958	M0045	C00896	2025-02	2025-02-19 23:12:00	GBP	CONTACTLESS	COMPLETED	1552.21	27.16	1525.04
TXN004959	M0113	C00700	2025-01	2025-01-29 16:14:00	GBP	CARD	COMPLETED	287.69	5.03	282.66
TXN004960	M0042	C00133	2024-09	2024-09-20 19:13:00	GBP	GOOGLE PAY	COMPLETED	859.06	15.03	844.03
TXN004961	M0027	C00785	2025-02	2025-02-25 13:58:00	BGN	APPLE PAY	COMPLETED	1042.9	18.25	1024.66
TXN004962	M0011	C00102	2025-07	2025-07-23 23:59:00	EUR	CONTACTLESS	COMPLETED	975.12	17.06	958.06
TXN004963	M0142	C00017	2025-04	2025-04-15 07:32:00	GBP	CARD	COMPLETED	175.66	3.08	172.58
TXN004964	M0035	C00489	2025-08	2025-08-30 04:34:00	BGN	APPLE PAY	COMPLETED	918.73	16.08	902.65
TXN004965	M0174	C00955	2026-03	2026-03-06 10:37:00	BGN	CONTACTLESS	COMPLETED	456.53	7.99	448.54
TXN004966	M0114	C00640	2025-11	2025-11-26 15:30:00	EUR	APPLE PAY	COMPLETED	1986.99	34.77	1952.22
TXN004967	M0179	C00902	2025-05	2025-05-01 06:58:00	GBP	CONTACTLESS	COMPLETED	1632.58	28.57	1604.01
TXN004969	M0048	C00002	2024-11	2024-11-05 11:07:00	GBP	GOOGLE PAY	COMPLETED	90.03	1.58	88.45
TXN004970	M0194	C00258	2024-07	2024-07-20 02:16:00	BGN	QR CODE	COMPLETED	248.64	4.35	244.29
TXN004971	M0099	C00852	2025-07	2025-07-15 21:50:00	GBP	CONTACTLESS	COMPLETED	834.78	14.61	820.17
TXN004972	M0128	C00993	2023-07	2023-07-05 11:57:00	EUR	APPLE PAY	COMPLETED	892.79	15.62	877.17
TXN004973	M0047	C00465	2024-02	2024-02-22 17:36:00	EUR	CARD	COMPLETED	1399.68	24.49	1375.19
TXN004974	M0171	C00862	2025-05	2025-05-26 18:23:00	EUR	GOOGLE PAY	COMPLETED	131.72	2.31	129.41
TXN004978	M0106	C00029	2023-06	2023-06-16 00:38:00	BGN	GOOGLE PAY	COMPLETED	76.35	1.33	75.02
TXN004979	M0022	C00771	2026-02	2026-02-16 05:48:00	GBP	APPLE PAY	COMPLETED	266.98	4.67	262.31
TXN004980	M0047	C00791	2024-10	2024-10-26 19:41:00	EUR	CONTACTLESS	COMPLETED	1749.94	30.62	1719.32
TXN004981	M0061	C00799	2025-02	2025-02-11 02:52:00	BGN	QR CODE	COMPLETED	419.94	7.35	412.59
TXN004982	M0185	C00636	2025-12	2025-12-22 11:07:00	EUR	CONTACTLESS	COMPLETED	1151.96	20.16	1131.8
TXN004983	M0043	C00059	2024-04	2024-04-17 00:52:00	GBP	CARD	COMPLETED	2008.92	35.16	1973.76
TXN004984	M0155	C00815	2024-08	2024-08-30 02:29:00	BGN	APPLE PAY	COMPLETED	430.62	7.54	423.09
TXN004985	M0032	C00434	2024-04	2024-04-18 00:03:00	GBP	APPLE PAY	COMPLETED	953.49	16.69	936.8
TXN004986	M0133	C00006	2026-01	2026-01-18 10:21:00	BGN	APPLE PAY	COMPLETED	873.16	15.28	857.87
TXN004987	M0148	C00849	2026-01	2026-01-04 03:19:00	GBP	CONTACTLESS	COMPLETED	729.37	12.77	716.61
TXN004988	M0064	C00457	2025-08	2025-08-31 13:39:00	EUR	QR CODE	COMPLETED	729.94	12.77	717.17
TXN004989	M0110	C00707	2025-03	2025-03-09 03:34:00	EUR	CARD	COMPLETED	2278.4	39.87	2238.53
TXN004990	M0079	C00936	2024-10	2024-10-08 20:35:00	EUR	APPLE PAY	COMPLETED	677.8	11.86	665.94
TXN004991	M0103	C00199	2024-03	2024-03-09 03:31:00	GBP	QR CODE	COMPLETED	1899.73	33.24	1866.48
TXN004993	M0066	C00899	2024-03	2024-03-31 14:35:00	BGN	GOOGLE PAY	COMPLETED	1143.41	20.01	1123.4
TXN004994	M0145	C00856	2025-08	2025-08-07 23:53:00	GBP	QR CODE	COMPLETED	1873.64	32.78	1840.86
TXN004995	M0081	C00056	2024-09	2024-09-22 08:39:00	GBP	GOOGLE PAY	COMPLETED	166.05	2.91	163.14
TXN004996	M0118	C00459	2025-07	2025-07-31 04:27:00	BGN	CONTACTLESS	COMPLETED	371.21	6.5	364.72
TXN004997	M0168	C00466	2025-07	2025-07-05 14:34:00	GBP	CARD	COMPLETED	1331.93	23.3	1308.63
TXN004999	M0092	C00916	2025-07	2025-07-21 21:38:00	GBP	CONTACTLESS	COMPLETED	1136.95	19.9	1117.05
