event_id,merchant_id,event_type,event_date,feature_name,session_duration_sec,platform
EVT002653,M0092,feature_used,2024-06-17 00:00:00,Invoicing,,iOS
EVT002654,M0029,payout_requested,2026-01-20 00:00:00,,,Android
EVT002655,M0108,payout_requested,2024-04-10 00:00:00,,,iOS
EVT002656,M0170,app_login,2025-01-26 00:00:00,,981,Android
EVT002657,M0170,first_transaction,2025-10-19 00:00:00,,,Android
EVT002658,M0181,first_transaction,2026-01-06 00:00:00,,,Android
EVT002659,M0126,feature_used,2025-03-31 00:00:00,Invoicing,,Android
EVT002660,M0069,feature_used,2025-03-09 00:00:00,Invoicing,,Web
EVT002661,M0198,app_login,2025-08-15 00:00:00,,872,Android
EVT002662,M0114,app_login,2025-03-14 00:00:00,,141,Android
EVT002663,M0125,support_ticket,2025-05-20 00:00:00,,,Web
EVT002664,M0012,app_login,2025-06-18 00:00:00,,483,Web
EVT002665,M0043,feature_used,2025-05-26 00:00:00,Invoicing,,Web
EVT002666,M0157,app_login,2026-02-14 00:00:00,,1135,iOS
EVT002667,M0185,terminal_activated,2024-07-03 00:00:00,,,iOS
EVT002668,M0200,support_ticket,2025-01-29 00:00:00,,,Web
EVT002669,M0017,support_ticket,2025-01-07 00:00:00,,,iOS
EVT002670,M0093,feature_used,2023-11-05 00:00:00,Online Store,,Android
EVT002671,M0184,app_login,2025-07-24 00:00:00,,360,Android
EVT002672,M0085,app_login,2025-12-13 00:00:00,,1531,iOS
EVT002673,M0004,terminal_activated,2024-09-20 00:00:00,,,Web
EVT002674,M0027,feature_used,2026-01-19 00:00:00,Inventory,,iOS
EVT002675,M0041,app_login,2023-04-06 00:00:00,,501,Web
EVT002676,M0198,support_ticket,2024-10-28 00:00:00,,,Android
EVT002677,M0192,first_transaction,2025-12-10 00:00:00,,,Android
EVT002678,M0168,app_login,2024-07-21 00:00:00,,1795,iOS
EVT002679,M0020,terminal_activated,2025-11-09 00:00:00,,,Web
EVT002680,M0196,support_ticket,2024-08-09 00:00:00,,,iOS
EVT002681,M0191,dashboard_viewed,2025-03-02 00:00:00,,225,Web
EVT002682,M0151,plan_upgraded,2025-04-03 00:00:00,,,Web
EVT002683,M0080,plan_upgraded,2025-08-05 00:00:00,,,Web
EVT002684,M0191,terminal_activated,2025-07-05 00:00:00,,,Android
EVT002685,M0052,terminal_activated,2025-11-08 00:00:00,,,Android
EVT002686,M0075,app_login,2024-07-11 00:00:00,,862,Web
EVT002687,M0072,feature_used,2025-12-06 00:00:00,Analytics,,Android
EVT002688,M0005,payout_requested,2025-07-16 00:00:00,,,Android
EVT002689,M0096,plan_upgraded,2024-11-30 00:00:00,,,Android
EVT002690,M0058,feature_used,2023-04-20 00:00:00,Inventory,,iOS
EVT002691,M0115,app_login,2025-07-01 00:00:00,,253,Web
EVT002692,M0080,app_login,2024-08-20 00:00:00,,225,Web
EVT002693,M0044,app_login,2024-12-19 00:00:00,,1245,iOS
EVT002694,M0022,first_transaction,2025-10-13 00:00:00,,,Android
EVT002695,M0134,support_ticket,2026-01-16 00:00:00,,,iOS
EVT002696,M0016,plan_upgraded,2024-03-15 00:00:00,,,Android
EVT002697,M0080,support_ticket,2024-10-28 00:00:00,,,iOS
EVT002698,M0083,support_ticket,2025-01-29 00:00:00,,,Android
EVT002699,M0002,app_login,2025-04-12 00:00:00,,1576,Web
EVT002700,M0126,feature_used,2025-06-19 00:00:00,,,iOS
EVT002701,M0083,feature_used,2024-10-02 00:00:00,Online Store,,Web
EVT002702,M0190,payout_requested,2024-12-19 00:00:00,,,iOS
EVT002703,M0109,support_ticket,2025-07-21 00:00:00,,,iOS
EVT002704,M0194,terminal_activated,2025-07-22 00:00:00,,,Web
EVT002705,M0032,first_transaction,2025-07-22 00:00:00,,,iOS
EVT002706,M0010,dashboard_viewed,2025-03-27 00:00:00,,379,Web
EVT002707,M0135,feature_used,2025-12-03 00:00:00,Online Store,,Android
EVT002708,M0103,terminal_activated,2024-02-03 00:00:00,,,Android
EVT002709,M0076,support_ticket,2025-10-08 00:00:00,,,Android
EVT002710,M0134,app_login,2025-06-30 00:00:00,,1184,Web
EVT002711,M0043,first_transaction,2025-02-10 00:00:00,,,Web
EVT002712,M0053,dashboard_viewed,2025-12-23 00:00:00,,1493,Android
EVT002713,M0133,feature_used,2024-10-06 00:00:00,Inventory,,iOS
EVT002714,M0085,payout_requested,2024-10-11 00:00:00,,,iOS
EVT002715,M0135,support_ticket,2025-02-25 00:00:00,,,iOS
EVT002716,M0082,app_login,2024-01-17 00:00:00,,993,iOS
EVT002717,M0002,app_login,2025-04-01 00:00:00,,438,Web
EVT002718,M0025,feature_used,2025-04-03 00:00:00,Invoicing,,iOS
EVT002719,M0160,feature_used,2023-06-26 00:00:00,Invoicing,,Android
EVT002720,M0163,feature_used,2024-04-17 00:00:00,Team Management,,Web
EVT002721,M0004,payout_requested,2025-01-28 00:00:00,,,Android
EVT002722,M0110,feature_used,2025-01-17 00:00:00,Team Management,,Web
EVT002723,M0197,app_login,2024-11-23 00:00:00,,1179,Web
EVT002724,M0165,support_ticket,2023-08-29 00:00:00,,,Web
EVT002725,M0040,first_transaction,2024-10-10 00:00:00,,,Android
EVT002726,M0046,app_login,2023-05-31 00:00:00,,289,Web
EVT002727,M0151,feature_used,2025-07-09 00:00:00,Team Management,,Web
EVT002728,M0198,dashboard_viewed,2025-07-04 00:00:00,,1683,Web
EVT002729,M0158,support_ticket,2025-08-07 00:00:00,,,iOS
EVT002730,M0044,terminal_activated,2024-03-30 00:00:00,,,iOS
EVT002731,M0024,payout_requested,2026-01-24 00:00:00,,,iOS
EVT002732,M0037,first_transaction,2024-10-16 00:00:00,,,Android
EVT002733,M0020,dashboard_viewed,2024-12-01 00:00:00,,310,Web
EVT002734,M0113,app_login,2026-02-01 00:00:00,,699,Android
EVT002735,M0129,plan_upgraded,2025-02-06 00:00:00,,,Web
EVT002736,M0101,app_login,2024-04-01 00:00:00,,1476,Android
EVT002737,M0091,app_login,2026-03-13 00:00:00,,679,Web
EVT002738,M0021,dashboard_viewed,2024-10-05 00:00:00,,370,Web
EVT002739,M0072,support_ticket,2025-07-17 00:00:00,,,Web
EVT002740,M0114,feature_used,2025-12-09 00:00:00,Team Management,,Web
EVT002741,M0031,feature_used,2025-05-24 00:00:00,,,Android
EVT002742,M0046,terminal_activated,2024-02-25 00:00:00,,,Android
EVT002743,M0198,support_ticket,2025-12-02 00:00:00,,,iOS
EVT002744,M0158,feature_used,2024-10-22 00:00:00,Inventory,,Android
EVT002745,M0046,payout_requested,2023-02-26 00:00:00,,,iOS
EVT002746,M0114,app_login,2025-02-08 00:00:00,,41,Web
EVT002747,M0080,app_login,2025-06-08 00:00:00,,549,Web
EVT002748,M0004,feature_used,2024-09-27 00:00:00,,,Android
EVT002749,M0165,feature_used,2023-06-21 00:00:00,,,Web
EVT002750,M0065,app_login,2023-09-14 00:00:00,,1201,iOS
EVT002751,M0184,payout_requested,2025-01-07 00:00:00,,,Web
EVT002752,M0117,feature_used,2024-10-31 00:00:00,,,Web
EVT002753,M0193,feature_used,2023-09-09 00:00:00,Invoicing,,Android
EVT002754,M0008,feature_used,2026-01-16 00:00:00,Analytics,,Web
EVT002755,M0189,first_transaction,2024-07-24 00:00:00,,,iOS
EVT002756,M0108,dashboard_viewed,2023-09-12 00:00:00,,144,Android
EVT002757,M0164,support_ticket,2024-12-24 00:00:00,,,iOS
EVT002758,M0140,app_login,2024-08-12 00:00:00,,1371,Web
EVT002759,M0189,terminal_activated,2026-01-29 00:00:00,,,Android
EVT002760,M0182,first_transaction,2025-10-02 00:00:00,,,Web
EVT002761,M0094,feature_used,2025-05-20 00:00:00,Inventory,,Web
EVT002762,M0172,terminal_activated,2024-01-13 00:00:00,,,Web
EVT002763,M0038,support_ticket,2023-10-21 00:00:00,,,iOS
EVT002764,M0114,terminal_activated,2025-09-08 00:00:00,,,iOS
EVT002765,M0177,feature_used,2025-02-27 00:00:00,,,Web
EVT002766,M0001,app_login,2026-03-04 00:00:00,,748,iOS
EVT002767,M0088,feature_used,2026-01-22 00:00:00,,,iOS
EVT002768,M0145,payout_requested,2024-12-14 00:00:00,,,iOS
EVT002769,M0024,first_transaction,2024-08-01 00:00:00,,,iOS
EVT002770,M0082,feature_used,2023-04-26 00:00:00,Analytics,,iOS
EVT002771,M0056,feature_used,2025-04-02 00:00:00,Invoicing,,Web
EVT002772,M0064,app_login,2025-02-27 00:00:00,,1560,Web
EVT002773,M0034,app_login,2025-01-03 00:00:00,,1475,Android
EVT002774,M0046,app_login,2024-09-16 00:00:00,,676,Android
EVT002775,M0058,dashboard_viewed,2024-09-09 00:00:00,,438,iOS
EVT002776,M0076,app_login,2025-06-09 00:00:00,,571,iOS
EVT002777,M0126,app_login,2025-08-10 00:00:00,,744,Web
EVT002778,M0134,app_login,2024-12-06 00:00:00,,105,Web
EVT002779,M0099,first_transaction,2025-07-12 00:00:00,,,iOS
EVT002780,M0180,app_login,2025-05-19 00:00:00,,454,Android
EVT002781,M0180,payout_requested,2025-04-29 00:00:00,,,iOS
EVT002782,M0132,plan_upgraded,2024-10-09 00:00:00,,,iOS
EVT002783,M0120,app_login,2026-02-09 00:00:00,,266,Web
EVT002784,M0169,feature_used,2026-01-11 00:00:00,Analytics,,Android
EVT002785,M0151,app_login,2025-10-09 00:00:00,,803,Web
EVT002786,M0151,dashboard_viewed,2025-06-08 00:00:00,,1466,iOS
EVT002787,M0162,app_login,2024-03-22 00:00:00,,355,Android
EVT002788,M0122,app_login,2024-12-18 00:00:00,,413,Android
EVT002789,M0079,first_transaction,2025-09-26 00:00:00,,,iOS
EVT002790,M0193,terminal_activated,2025-08-31 00:00:00,,,Web
EVT002791,M0148,support_ticket,2025-10-27 00:00:00,,,Android
EVT002792,M0122,dashboard_viewed,2025-03-06 00:00:00,,1511,Android
EVT002793,M0154,app_login,2025-03-19 00:00:00,,851,Android
EVT002794,M0011,payout_requested,2026-01-13 00:00:00,,,iOS
EVT002795,M0196,payout_requested,2025-04-15 00:00:00,,,iOS
EVT002796,M0108,app_login,2024-02-12 00:00:00,,1212,Android
EVT002797,M0152,terminal_activated,2025-06-24 00:00:00,,,iOS
EVT002798,M0077,dashboard_viewed,2025-05-16 00:00:00,,436,Web
EVT002799,M0193,first_transaction,2024-12-22 00:00:00,,,iOS
EVT002800,M0024,app_login,2024-09-26 00:00:00,,1671,Android
EVT002801,M0118,app_login,2024-12-02 00:00:00,,31,Web
EVT002802,M0038,app_login,2024-01-20 00:00:00,,647,Android
EVT002803,M0021,first_transaction,2024-09-24 00:00:00,,,Android
EVT002804,M0024,support_ticket,2024-10-09 00:00:00,,,Web
EVT002805,M0143,dashboard_viewed,2024-10-13 00:00:00,,40,Android
EVT002806,M0041,app_login,2025-10-07 00:00:00,,1156,Web
EVT002807,M0101,support_ticket,2025-09-23 00:00:00,,,Android
EVT002808,M0172,app_login,2024-10-16 00:00:00,,1476,iOS
EVT002809,M0196,dashboard_viewed,2025-02-13 00:00:00,,293,Android
EVT002810,M0196,payout_requested,2025-02-19 00:00:00,,,Android
EVT002811,M0073,dashboard_viewed,2025-06-05 00:00:00,,1252,Android
EVT002812,M0137,terminal_activated,2024-11-22 00:00:00,,,Web
EVT002813,M0190,payout_requested,2024-10-24 00:00:00,,,iOS
EVT002814,M0156,first_transaction,2024-11-20 00:00:00,,,Android
EVT002815,M0093,app_login,2025-09-17 00:00:00,,33,Web
EVT002816,M0154,plan_upgraded,2023-07-13 00:00:00,,,Web
EVT002817,M0059,first_transaction,2025-02-27 00:00:00,,,iOS
EVT002818,M0055,app_login,2023-08-24 00:00:00,,725,Android
EVT002819,M0168,first_transaction,2024-03-21 00:00:00,,,Android
EVT002820,M0080,app_login,2025-10-01 00:00:00,,101,Android
EVT002821,M0108,first_transaction,2024-06-23 00:00:00,,,Web
EVT002822,M0133,dashboard_viewed,2024-09-29 00:00:00,,1681,iOS
EVT002823,M0089,support_ticket,2024-09-14 00:00:00,,,Web
EVT002824,M0104,dashboard_viewed,2023-12-10 00:00:00,,359,Android
EVT002825,M0033,feature_used,2024-09-05 00:00:00,,,Android
EVT002826,M0003,feature_used,2025-06-27 00:00:00,Inventory,,Android
EVT002827,M0198,terminal_activated,2025-12-03 00:00:00,,,Android
EVT002828,M0190,feature_used,2026-01-01 00:00:00,Online Store,,Android
EVT002829,M0200,feature_used,2024-12-24 00:00:00,Online Store,,Android
EVT002830,M0029,plan_upgraded,2025-05-23 00:00:00,,,Web
EVT002831,M0195,app_login,2025-06-26 00:00:00,,193,iOS
EVT002832,M0002,app_login,2025-12-23 00:00:00,,1238,Android
EVT002833,M0051,feature_used,2025-03-17 00:00:00,,,Android
EVT002834,M0112,terminal_activated,2023-10-30 00:00:00,,,iOS
EVT002835,M0032,dashboard_viewed,2025-09-06 00:00:00,,781,iOS
EVT002836,M0154,support_ticket,2024-01-08 00:00:00,,,Android
EVT002837,M0087,support_ticket,2023-02-27 00:00:00,,,Web
EVT002838,M0069,first_transaction,2025-01-15 00:00:00,,,Android
EVT002839,M0005,app_login,2024-05-01 00:00:00,,1332,iOS
EVT002840,M0153,first_transaction,2025-10-30 00:00:00,,,iOS
EVT002841,M0137,support_ticket,2024-03-21 00:00:00,,,iOS
EVT002842,M0022,feature_used,2025-02-04 00:00:00,,,iOS
EVT002843,M0163,feature_used,2024-06-06 00:00:00,Team Management,,Android
EVT002844,M0177,feature_used,2026-01-27 00:00:00,,,Web
EVT002845,M0146,feature_used,2024-07-26 00:00:00,Team Management,,Android
EVT002846,M0010,first_transaction,2025-11-16 00:00:00,,,Web
EVT002847,M0026,app_login,2024-11-22 00:00:00,,721,Web
EVT002848,M0192,app_login,2025-05-28 00:00:00,,75,iOS
EVT002849,M0192,app_login,2025-10-04 00:00:00,,1551,iOS
EVT002850,M0111,payout_requested,2024-06-06 00:00:00,,,Web
EVT002851,M0067,payout_requested,2025-06-14 00:00:00,,,Web
EVT002852,M0063,support_ticket,2024-03-30 00:00:00,,,Android
EVT002853,M0147,feature_used,2025-12-09 00:00:00,Team Management,,Web
EVT002854,M0177,plan_upgraded,2025-04-21 00:00:00,,,Web
EVT002855,M0172,terminal_activated,2024-08-11 00:00:00,,,iOS
EVT002856,M0174,app_login,2024-05-30 00:00:00,,863,iOS
EVT002857,M0005,plan_upgraded,2025-05-04 00:00:00,,,iOS
EVT002858,M0071,app_login,2024-11-24 00:00:00,,1648,Web
EVT002859,M0082,terminal_activated,2024-06-18 00:00:00,,,iOS
EVT002860,M0182,app_login,2025-01-07 00:00:00,,1282,Android
EVT002861,M0187,support_ticket,2025-07-15 00:00:00,,,Web
EVT002862,M0108,feature_used,2024-04-13 00:00:00,Online Store,,Android
EVT002863,M0122,payout_requested,2024-11-03 00:00:00,,,Android
EVT002864,M0088,app_login,2026-01-15 00:00:00,,940,iOS
EVT002865,M0119,dashboard_viewed,2024-09-04 00:00:00,,461,Web
EVT002866,M0179,first_transaction,2025-05-30 00:00:00,,,Android
EVT002867,M0104,terminal_activated,2025-07-05 00:00:00,,,iOS
EVT002868,M0162,feature_used,2025-03-02 00:00:00,Invoicing,,iOS
EVT002869,M0192,payout_requested,2025-05-12 00:00:00,,,Android
EVT002870,M0075,plan_upgraded,2025-03-03 00:00:00,,,Web
EVT002871,M0120,terminal_activated,2025-09-09 00:00:00,,,Web
EVT002872,M0043,feature_used,2025-03-25 00:00:00,Inventory,,Android
EVT002873,M0196,terminal_activated,2024-12-22 00:00:00,,,Web
EVT002874,M0191,feature_used,2025-05-26 00:00:00,Inventory,,Web
EVT002875,M0034,app_login,2024-04-16 00:00:00,,228,Android
EVT002876,M0056,app_login,2024-04-09 00:00:00,,1198,Android
EVT002877,M0046,dashboard_viewed,2025-04-11 00:00:00,,1622,Web
EVT002878,M0103,feature_used,2024-09-30 00:00:00,Analytics,,Android
EVT002879,M0154,app_login,2025-06-21 00:00:00,,773,Web
EVT002880,M0028,support_ticket,2024-12-31 00:00:00,,,Web
EVT002881,M0138,feature_used,2024-06-01 00:00:00,Inventory,,Android
EVT002882,M0194,feature_used,2025-05-11 00:00:00,Analytics,,iOS
EVT002883,M0103,app_login,2025-04-03 00:00:00,,1729,Android
EVT002884,M0196,feature_used,2024-10-26 00:00:00,,,iOS
EVT002885,M0099,feature_used,2025-02-08 00:00:00,Inventory,,Android
EVT002886,M0049,feature_used,2025-05-03 00:00:00,Analytics,,iOS
EVT002887,M0157,feature_used,2024-08-26 00:00:00,Online Store,,Web
EVT002888,M0188,app_login,2024-08-15 00:00:00,,695,Web
EVT002889,M0064,first_transaction,2025-12-12 00:00:00,,,Web
EVT002890,M0024,payout_requested,2024-05-28 00:00:00,,,Web
EVT002891,M0154,dashboard_viewed,2025-02-22 00:00:00,,827,Web
EVT002892,M0131,dashboard_viewed,2025-08-09 00:00:00,,360,Android
EVT002893,M0095,support_ticket,2024-05-30 00:00:00,,,iOS
EVT002894,M0121,payout_requested,2024-04-27 00:00:00,,,Android
EVT002895,M0034,app_login,2024-01-12 00:00:00,,453,Web
EVT002896,M0119,feature_used,2025-03-13 00:00:00,Online Store,,Android
EVT002897,M0062,plan_upgraded,2024-10-09 00:00:00,,,Web
EVT002898,M0165,first_transaction,2025-01-30 00:00:00,,,iOS
EVT002899,M0063,feature_used,2024-04-20 00:00:00,Invoicing,,Web
EVT002900,M0009,support_ticket,2025-08-17 00:00:00,,,Web
EVT002901,M0121,dashboard_viewed,2023-08-06 00:00:00,,1633,Android
EVT002902,M0067,dashboard_viewed,2025-07-08 00:00:00,,277,Web
EVT002903,M0199,feature_used,2025-09-20 00:00:00,,,iOS
EVT002904,M0113,feature_used,2024-12-06 00:00:00,Team Management,,Android
EVT002905,M0186,plan_upgraded,2024-12-17 00:00:00,,,Android
EVT002906,M0184,payout_requested,2025-01-29 00:00:00,,,Web
EVT002907,M0113,app_login,2025-02-10 00:00:00,,242,iOS
EVT002908,M0068,plan_upgraded,2025-08-06 00:00:00,,,iOS
EVT002909,M0185,first_transaction,2024-08-06 00:00:00,,,Web
EVT002910,M0087,first_transaction,2024-05-21 00:00:00,,,Android
EVT002911,M0054,app_login,2025-09-03 00:00:00,,1344,Web
EVT002912,M0019,feature_used,2025-11-25 00:00:00,Analytics,,Android
EVT002913,M0088,app_login,2025-07-05 00:00:00,,707,Android
EVT002914,M0180,app_login,2025-05-05 00:00:00,,1247,iOS
EVT002915,M0195,first_transaction,2025-04-09 00:00:00,,,Android
EVT002916,M0007,app_login,2025-09-19 00:00:00,,1184,Android
EVT002917,M0183,app_login,2025-11-12 00:00:00,,354,Web
EVT002918,M0163,app_login,2025-08-29 00:00:00,,930,Web
EVT002919,M0076,first_transaction,2025-10-17 00:00:00,,,iOS
EVT002920,M0038,feature_used,2024-08-24 00:00:00,Team Management,,Web
EVT002921,M0059,terminal_activated,2025-03-11 00:00:00,,,Web
EVT002922,M0078,first_transaction,2024-03-07 00:00:00,,,Android
EVT002923,M0094,support_ticket,2026-01-08 00:00:00,,,Android
EVT002924,M0123,feature_used,2024-08-29 00:00:00,Team Management,,Web
EVT002925,M0040,feature_used,2025-07-29 00:00:00,Team Management,,Web
EVT002926,M0096,app_login,2025-12-21 00:00:00,,1357,iOS
EVT002927,M0135,feature_used,2025-03-07 00:00:00,Inventory,,iOS
EVT002928,M0172,payout_requested,2024-06-14 00:00:00,,,iOS
EVT002929,M0080,app_login,2024-10-27 00:00:00,,599,Web
EVT002930,M0200,support_ticket,2023-10-09 00:00:00,,,Web
EVT002931,M0051,app_login,2024-10-09 00:00:00,,1196,Web
EVT002932,M0004,dashboard_viewed,2025-06-05 00:00:00,,497,Web
EVT002933,M0052,app_login,2023-05-25 00:00:00,,846,Web
EVT002934,M0026,payout_requested,2026-02-04 00:00:00,,,iOS
EVT002935,M0070,feature_used,2025-06-23 00:00:00,,,Web
EVT002936,M0021,payout_requested,2024-04-26 00:00:00,,,Android
EVT002937,M0146,feature_used,2025-01-14 00:00:00,Team Management,,Web
EVT002938,M0047,support_ticket,2025-12-09 00:00:00,,,iOS
EVT002939,M0059,support_ticket,2025-07-14 00:00:00,,,iOS
EVT002940,M0011,payout_requested,2025-03-06 00:00:00,,,Web
EVT002941,M0072,terminal_activated,2024-02-27 00:00:00,,,Web
EVT002942,M0017,dashboard_viewed,2023-12-08 00:00:00,,1100,Android
EVT002943,M0016,app_login,2024-03-06 00:00:00,,1229,Web
EVT002944,M0123,feature_used,2025-03-04 00:00:00,Invoicing,,Android
EVT002945,M0163,terminal_activated,2024-12-31 00:00:00,,,iOS
EVT002946,M0114,terminal_activated,2025-02-10 00:00:00,,,iOS
EVT002947,M0139,feature_used,2024-11-11 00:00:00,Inventory,,Android
EVT002948,M0146,terminal_activated,2025-07-23 00:00:00,,,iOS
EVT002949,M0185,dashboard_viewed,2025-08-15 00:00:00,,1346,iOS
EVT002950,M0151,dashboard_viewed,2025-11-04 00:00:00,,1577,Android
EVT002951,M0001,app_login,2025-04-23 00:00:00,,1261,Android
EVT002952,M0127,feature_used,2024-04-22 00:00:00,Online Store,,Android
EVT002953,M0132,app_login,2025-01-02 00:00:00,,571,Web
EVT002954,M0064,app_login,2026-01-13 00:00:00,,662,Web
EVT002955,M0113,first_transaction,2025-04-10 00:00:00,,,Android
EVT002956,M0002,app_login,2025-09-12 00:00:00,,993,Android
EVT002957,M0042,first_transaction,2025-05-24 00:00:00,,,Web
EVT002958,M0078,terminal_activated,2025-05-22 00:00:00,,,Android
EVT002959,M0164,support_ticket,2024-08-12 00:00:00,,,iOS
EVT002960,M0200,first_transaction,2024-05-26 00:00:00,,,iOS
EVT002961,M0079,feature_used,2025-02-06 00:00:00,Online Store,,Android
EVT002962,M0027,support_ticket,2025-07-17 00:00:00,,,iOS
EVT002963,M0147,support_ticket,2025-08-15 00:00:00,,,iOS
EVT002964,M0050,plan_upgraded,2024-09-05 00:00:00,,,iOS
EVT002965,M0157,support_ticket,2025-05-04 00:00:00,,,Web
EVT002966,M0122,support_ticket,2025-05-29 00:00:00,,,Web
EVT002967,M0069,app_login,2024-10-11 00:00:00,,996,Android
EVT002968,M0095,first_transaction,2024-12-09 00:00:00,,,Web
EVT002969,M0091,dashboard_viewed,2025-08-13 00:00:00,,951,Android
EVT002970,M0109,feature_used,2025-09-02 00:00:00,Invoicing,,Android
EVT002971,M0015,payout_requested,2025-02-27 00:00:00,,,Web
EVT002972,M0036,payout_requested,2024-11-07 00:00:00,,,iOS
EVT002973,M0181,app_login,2025-05-25 00:00:00,,1497,Android
EVT002974,M0076,dashboard_viewed,2024-11-08 00:00:00,,689,Android
EVT002975,M0098,app_login,2025-12-04 00:00:00,,1543,iOS
EVT002976,M0056,feature_used,2025-03-12 00:00:00,Team Management,,iOS
EVT002977,M0020,app_login,2025-04-20 00:00:00,,1510,Android
EVT002978,M0185,feature_used,2026-02-04 00:00:00,Invoicing,,Web
EVT002979,M0100,support_ticket,2026-01-01 00:00:00,,,Web
EVT002980,M0125,app_login,2026-02-18 00:00:00,,1230,Android
EVT002981,M0016,first_transaction,2025-04-15 00:00:00,,,Android
EVT002982,M0071,feature_used,2024-06-12 00:00:00,Team Management,,iOS
EVT002983,M0121,first_transaction,2023-08-13 00:00:00,,,Android
EVT002984,M0199,support_ticket,2024-08-25 00:00:00,,,iOS
EVT002985,M0151,app_login,2025-04-06 00:00:00,,1180,iOS
EVT002986,M0113,app_login,2025-06-29 00:00:00,,1170,Web
EVT002987,M0075,support_ticket,2024-04-18 00:00:00,,,iOS
